情感分析结果,评价倾向,商品评论
0.9999999996242526,喜欢,书是好书，买的挺值得觉得正好赶上秋季京东活动买了不少之前种草的书。一口气买了20+。以前就喜欢在京东上买书，现在也是一样，现在京东物流越来越细致啦。以前书到货了以后多多少少会有些磕碰，但是好在书的质量还行，现在物流可能优化之后现在没有磕磕碰碰，书到手里还是很新的，边边角角没有问题。我觉得下一步最好京东在山东建立一个图书仓库，让图书也能211送达，另外就是泰安现在物流早上10点之前就不能下午到了，以前都是11.10分，希望211能改进。 另外还有就是现在的书好多都是在华东地区的仓库发货的。实际测了一下比以前的速度快了一倍！大赞！图书都是100-50加上东券99-20还有100减我忘了，反正优惠很多
0.9999027026027812,喜欢,除了简爱换了，两次都是破的，其他都还好好的，已经看了两本了，活着和远山淡影，没收到之前还以为这两本书都是厚的，原来都是很薄的，其他的都好厚，现在在看百年孤独，必须要看的特别慢才能缕清里面的人物关系，不然分不清谁是谁，总是要翻到前面再看一眼，好做区别。另外两本活着为了讲述和毒木圣经还没拆。书都非常好没有坏掉破掉，除了译林的简爱，这本书是我最爱，可偏偏只有这本破了，最后把前两次破掉的退了，又买了一次，还是质感没有第一次好，不得不说译林这一版手感和纸质都非常好，就是只有简爱老是褶皱破损，其他都好好的，让我觉得他们像是和简爱有仇似的，打算下次进译林的书时在重新买一次简爱。
1.0,喜欢,书籍非常好，活动优惠券购买的，非常实惠，绝对正版，虽然不是纸箱包装，塑料外包装，书籍完好，一角有损坏，快递小哥主动让检查看看有没有损坏书籍，非常负责，有责任心，为京东正版图书点赞?，为京东周到服务点赞?，为京东快递小哥责任心点赞?。。希望京东越来越好。排版局促，印刷字体阅读累眼睛，翻页不好翻，纸张韧性不够，柔软度没有，偏硬 超好看，而且比书店便宜很多，质量也很好 很喜欢东野的书，第一次知道他是因为《解忧杂货店》，这三本书很好，东野圭*的书有折扣不容易，碰到了就买点吧。一直喜欢东野圭*的书，真的不错，值得购买。《百年孤独》是魔幻现实主义文学的代表作，描写了布恩迪亚家族七代人的传奇故事，以及加勒比海沿岸小镇马孔多的百年兴衰，反映了拉丁美洲一个世纪以来风云变幻的历史。其他买的书记也非常经典
1.0,喜欢,书籍非常好，活动优惠券购买的，非常实惠，绝对正版，虽然不是纸箱包装，塑料外包装，书籍完好，一角有损坏，快递小哥主动让检查看看有没有损坏书籍，非常负责，有责任心，为京东正版图书点赞?，为京东周到服务点赞?，为京东快递小哥责任心点赞?。。希望京东越来越好。排版局促，印刷字体阅读累眼睛翻页不好翻，纸张韧性不够，柔软度没有，偏硬超好看，而且比书店便宜很多，质量也很好很喜欢东野的书，第一次知道他是因为《解忧杂货店》，这三本书很好，东野圭*的书有折扣不容易，碰到了就买点吧。一直喜欢东野圭*的书，真的不错，值得购买。《百年孤独》是魔幻现实主义文学的代表作，描写了布恩迪亚家族七代人的传奇故事，以及加勒比海沿岸小镇马孔多的百年兴衰，反映了拉丁美洲一个世纪以来风云变幻的历史。其他买的书记也非常经典
0.9998077116434352,喜欢,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我~购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！没毛病，就是这样的，一点都不假！！！
0.0402770222455312,不喜欢,叫我怎能不爱你，JD！！先说物流，对于我这里一个秦岭以南大山的一个小县城，头天晚上十一点下的单，第二天早上不到十点收到货，这速度真的值得五颗星，再说说书，每一本都是塑封，看起来正版无疑，拆了一本已经开始看了，纸张内容都很好，看完了还要来买，养成一个读书的好习惯！
0.009591066199165721,不喜欢,书买来的时候没整体翻一下，在读的时候发现从166页开始，隔几页就是空白，很不爽。这么多空白。
0.9999999929318477,喜欢,老实说，这本书真不错，和平凡的世界味道比较像，挺符合我胃口的，今天中午送来的，刚刚看完，如一杯萃取精华的美酒，现在还没回味过来，这本书满分10分我给9.5分。当然如果有在农村待过的孩子，这本书会更有感觉些，我感觉我们这代人也有书可写，毕竟这是个变革的时代，每个阶段都有自己的故事来书写。
0.9428298556974918,喜欢,很好看哦超喜欢的，爱你，余华
0.4155285125469481,一般,评价图书就要发内页！发封面没用。
0.9162664474924622,喜欢,双十一非常划算，买了八本书，物流很快，第二天就到了
0.7129683968807998,喜欢,我家无长物，唯有书万卷～
0.39443952762771495,不喜欢,评价书要发内页，看内容，只发封面没用。
0.9338146005429553,喜欢,很感动
0.8633988184728438,喜欢,玉华的这些作品还是蛮深刻的。
0.9998999313317364,喜欢,本子质量不错，内容好看，以前看过电影，没想到小说比电影写得还完整，电影不可能拍到小说这个程度，作品满分&hellip;
0.9585202862743971,喜欢,一直想买的书，价格合适，物流迅速，外有一层薄膜，完好的
0.9315849187238172,喜欢,一直想买的书，价格实惠，物流迅速
0.9991573728681352,喜欢,昨天下单，今天收货，现在看书，京东物流赞赞赞。是我喜欢的小说，好评，推荐。
0.6938236664649643,喜欢,包装好送货快，春节有的看了！！！！支持正版
0.9993927245301004,喜欢,慢慢的品，这些书够我看半年的了，特别喜欢一句话：你读的书，会融进你的血液，成为你的底气。
0.999731833990323,喜欢,非常棒，包装精美，保存完好，精致的装帧，厚实的手感！再加上活动价，完美了！下次再来。这次不小心买多了，咳咳(??????﹏??????)
0.9922201061560355,喜欢,不错 是本很满意的书 用了优惠券 实惠
0.9684863521083333,喜欢,质量不错，这次有活动买了很多，看书比较慢，应该可以看很久了，棒棒哒！
0.9729528075043834,喜欢,遇到双十一买的，京东依然给力，折扣幅度很大，实际付是京东划定价的4折。非常实惠书籍确实是正版。这本书是也是一直想要的，但是没做重点购买。这次为了凑单，就拍下来了。很喜欢余华的作品，值得一看。
0.9994686782154841,喜欢,近两年的结果，书山有路，学海无涯，投资自己，就是最大的回报！信赖京东，愿一直阅读，一直进步！
0.4050846957859834,一般,半价买来放着以后再看
0.9986001180357258,喜欢,很好，纸质不错，版本不错，看看姐姐也还好吧句就你那扭扭捏捏记着呢
0.798517479024326,喜欢,余华作品凑齐，非常不错的书。
0.9378244565620766,喜欢,还可以，物美，值得购买&hellip;&hellip;
0.999622644046238,喜欢,"让我知道了如何三块钱活七天   质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实， 物流公司 服务态度很好，运送速度很快，很满意的一次购物"
0.9999995871254393,喜欢,小说不长，原以为自己这般铁石心肠见过点风浪的，绝对不是看了泪眼之流，看到最后还是眼中一股暖流泛起，真**苦啊，也不是苦，应该是让人绝望后再绝望，那会是行尸走肉吗，主人公依然活着，赞赞赞赞赞呐！
0.9649704116643018,喜欢,买来陪孩子写作业时看的。
0.9890513688544255,喜欢,每一本书都独立包装，很好，但是书很轻。
0.9999983995318968,喜欢,余华的活着很多人都向我推荐。无论是讲故事的水平还是语言雕琢及人生意义的深度，都值得我们认真的去思考学习和阅读。一定要推荐这本书。
0.8115554800201216,喜欢,"纸质不错，印刷清晰, 兄弟很厚很厚。"
0.9999999894957227,喜欢,2020-03-01购买，疫情期间在家陪孩子读书，特意买了本余华《活着》在这场需要的硝烟中，我们更懂得了生命是宝贵的，每天看着电视里，手机里报道的新增数字，心里充满了恐慌！看到医护人员摘下口罩那一刻，真心觉得那是世界上最美的脸，在中国??有那么多无私奉献的人，生于华夏，此生之幸
0.9969324532884536,喜欢,这本小说推荐很多，买了看了下，确实值得阅读欣赏。
0.9998204073139468,喜欢,很好，经典著作。可以收藏，孩子叶喜欢看。
0.9999999998796858,喜欢,余华的作品很值得一读，这本《活着》深刻的反应了某个历史的时代意义，多读书真的对人很有帮助，让人能够从不同的角度观察生活，了解不同的时代特征和不同的思维方式。作为一名上班族，每天抽出一些时间读书很难坚持，不过，也在尝试。总比抱着手机强
0.9999999999999059,喜欢,夜里看，哭的泣不成声。第一次读余华的文字，才知有如此魔力。跟我儿时的经历虽不同，我从小到大经历也很悲惨，于是感同身受，特别是有庆去世一段，让我想起我去世的妹妹。再就是霞凤去世一段，更加泣不成声。无以言表，我粗糙的文字，实在说不清啊了，心情沉重，不知如何是好。书虽不大不厚，在时间维度上却延展了三代的情感与悲苦。书的质量也挺不错，摸起来手感很好
0.9999996101108338,喜欢,刚读这本书的时候觉得每次福贵亲人的离去都是绝望。读完后，看到福贵和老黄牛慵懒的躺在大树底下，便是释然。人生哪有什么过不去的坎，只要忍过去了，一切都好了！一个人出生，人们不知道他的未来，说着恭喜恭喜，一个人死去，人们不知道死之后的世界，会说，可惜可惜。这世间你来是不得不来，你走，是不得不走
0.8667611761118965,喜欢,东西收到了，趁着这次京东搞活动，价格很是优惠，买了不少书，慢慢看，物流很快，晚上下单，第二天上午就到货了，包装也很严实，没有破损，应该都是正版的！京东买书就是实惠！
0.9999994191439431,喜欢,双11活动优惠力度很大。乘这次活动囤点书，哈哈。一直就很喜欢在京东买东西，物流快，服务也好。书是正品，质量很好，纸张印刷也是很好的。活着以前借同学的看过一遍，这次自己再买回来在看一遍。很不错，喜欢的快下手吧。
0.3012724624128372,不喜欢,最喜欢在京东买书了，尤其是搞活动的时候，满100-50各种凑单，再用红包和豆，太合适了。自家快递爽歪歪的快！
0.999844184613886,喜欢,书质量不错，邮寄到新疆包装完好！孩子很满意。迫不及待的阅读了。先买这么多吧！购物车里还有，买多了影响作业了
0.00024989471892689075,不喜欢,网购了这么多年，这是我第一次这么认真的对待。我怀着忐忑的心情拿着手机盯着屏幕，迟迟不敢下手。我怕我一旦说出来，老板会觉得我在拍马屁，是不是想为了那几块钱的红包，又怕我的评价会误导后来的网友。为了写这次评价，我鼓起勇气喝了3瓶啤酒才有信心。记得第一次喝酒还是对初恋表白的那天，今天又是同样的心情，拼了，为了不辜负老板对我的期望，我一定会客观，公正，如实的写下自己的评价：这是我这开心的一次网购，谢谢！！！
0.9999999709303549,喜欢,余华没的说，他的文笔和内容非常深刻，贴近生活，而且是一个非常的有个性作家，文峰幽默，语言流畅，著作特别多，都非常吸引我，另外京东的书卖的可以，就是运输稍微有点差，容易挤到，要是有纸箱包装就好了，这些地方需要改正，能够提升的，希望我能在短时间内读很多的好书，提升自己，形成一个好习惯，完善自我，倡导读书生活，京东也应该做一份贡献!
0.9999999999926035,喜欢,书不错，是正版无疑，味道很好！又回到了上学时发新书的那种味道！经常在京东买书，价格比较合适！质量也比较好！京东物流速度也很快！挺喜欢余华的作品，直击人心啊！之前看过一些余华的作品，这次买来主要是想让孩子看看，整天都是玩手机感觉还是看些书比较好吧！支持京东一百返五十真的特别合适值得购买！！！
0.9971380399146181,喜欢,本是凑单书。小书一本，仅10多万字，现已看到80多页，3版110印。。。。好畅销啊?活着，我们其实都在为了活着而活着，只是有的人为了更好的活，而有的人为了温饱的活。性格决定命运，胳膊拧不过大腿，我们普通人只能随波逐流，任所谓的&ldquo;命运&rdquo;宰割。
0.5129656066445671,一般,京东自营，真的很快，书不错，就是发票少寄了一张，经过协调很快发过来了，好评吧
0.9856636810368049,喜欢,余华作品，买的比较多，十余本，正在拜读。
0.9389477978724337,喜欢,京东物流很快，第二天就到了，已经买了500块钱的书了，相信会是不错的选择，这两本是很经典的，值得推荐，不过纸张有些不太好
0.9999999883989864,喜欢,刚读完余华的《活着》，生活虽苦，至亲离去，仍没有丧失活着的信心，读完活着，继续买入许三观卖血记，为自己，值得一读。只是作家出版社出版的余华这个系列简装版纸张没有人民文学出版社的质量好。
0.9999243877733969,喜欢,给自己买的余华作品集，共8本，虽未完全收录，但余华经典的那几本已经包含了。中学时拜读过《活着》、《兄弟》和《许三观卖血记》，印象极为深刻，现在准备重读。
0.9984970903780269,喜欢,非常不错的一本书，每个人有时间的时候都应该去读一下，十分推荐，京东物流送货很快
0.811900041834005,喜欢,还没看，不过挺期待的。
0.7726267495487622,喜欢,看哭了，看的抽抽了都。我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品
0.5430445080248696,一般,这本书特别好，早就想买了，我特别喜欢，京东的快递真是给力，第二天就到了。
0.9999999999792915,喜欢,早就听别人推荐过这本书，只是怕内容太悲自己接受不了。后来买了一批书还是把这本拿下了，用了4小时左右熬夜读完了，的确非常值得一读，感觉就像发生在身边的人和事一样，福贵虽然失去了财富地位家人，但仍能乐观从容地活下去，人生谁都不能预料下一秒发生什么，无论贫穷富有，珍惜身边人，莫等失去后空留遗憾，这是一本非常值得推荐的好书！
0.7827313793928103,喜欢,一箱，共挑了8本。余华的作品挑了两本。初次尝试余华的作品。书挺好的，黑色封面仿佛突显余华作品的风格。质量不错，外面套了塑封，快递很给力，仅隔一天就到了。最近买得很频繁，一次又一次，实在是停不下来，一个书架已经装不下了，有得看了
0.9999991676887823,喜欢,三毛说：&ldquo;读书多了，容颜自然改变，许多时候，自己可能以为许多看过的书籍都成过眼烟云，不复记忆，其实它们仍是潜在气质里、在谈吐上、在胸襟的无涯，当然也可能显露在生活和文字中。&rdquo;
0.9576942372636149,喜欢,发货的速度很快的，包装的也挺好，关键的是  书是正版的！！！！！
0.9825234822013142,喜欢,物美价廉，十分满意！物美价廉，十分满意！
0.9925581854026598,喜欢,已经看了一点点，这本书呢，主要是讲了旧时代的事情。让我们明白，还没看完(~_~;)还好?，是正版。
0.3417315119676865,不喜欢,支持京东自营，感谢京东，在京东自营购物已经成了习惯。谢谢(*&deg;&forall;&deg;)=3
0.3417315119676865,不喜欢,支持京东自营，感谢京东，在京东自营购物已经成了习惯。谢谢(*&deg;&forall;&deg;)=3
0.3417315119676865,不喜欢,支持京东自营，感谢京东，在京东自营购物已经成了习惯。谢谢(*&deg;&forall;&deg;)=3
0.3417315119676865,不喜欢,支持京东自营，感谢京东，在京东自营购物已经成了习惯。谢谢(*&deg;&forall;&deg;)=3
0.3417315119676865,不喜欢,支持京东自营，感谢京东，在京东自营购物已经成了习惯。谢谢(*&deg;&forall;&deg;)=3
0.999998400241525,喜欢,一年一度的618盛宴，终于等到你，清空了大部分的购物车，家里的书架又丰富了一些！没想到发到货速度可以这么快，依然是头天拍下，第二天到！有些是成册囤的书，还带有纸包装，感觉很棒！第一天囤了一部分书，第二天又囤了一部分&hellip;&hellip;快递师傅不厌其烦的一趟趟给送书，给送货师傅点赞！不愧是我的京东！会一如既往的关注和支持！
